ticker,Company Name,Industry,sector,is_fo_stock,fo_category,Include,stage,stage_variant,stage_confidence,stage_reason,daily_setup_bucket,weekly_setup_bucket,combined_bucket,daily_score,weekly_score,combined_score,industry_boost,final_daily_score,final_weekly_score,final_combined_score,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,current_rank,prev_rank,prev_stage,prev_daily_setup_bucket,prev_weekly_setup_bucket,prev_score,rank_change,combined_score_change,new_daily_breakout,new_weekly_breakout,entered_stage_2,new_top_10,new_top_20
GODREJCP.NS,Godrej Consumer Products Limited,Household & Personal Products,Consumer Defensive,True,F&O,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-7.95,-1.39,2022244877.02,"Stage 4, Stage 4 - Confirmed Downtrend, downtrend",711,702,Stage 4,watchlist,weekly_watchlist,5.0,-9,0.0,False,False,False,False,False
DABUR.NS,Dabur India Limited,Household & Personal Products,Consumer Defensive,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-5.64,-5.5,983471392.28,"Stage 4, Stage 4 - Weak/Declining, weekly_volume_dryup, downtrend",712,703,Stage 4,watchlist,weekly_watchlist,5.0,-9,0.0,False,False,False,False,False
GULFOILLUB.NS,Gulf Oil Lubricants India Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-11.12,-13.14,47474092.19,"Stage 4, Stage 4 - Confirmed Downtrend, volume_dryup, downtrend",717,708,Stage 4,watchlist,weekly_watchlist,5.0,-9,0.0,False,False,False,False,False
GHCL.NS,GHCL Limited,Chemicals,Basic Materials,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-2.3,-14.84,83183180.65,"Stage 4, Stage 4 - Weak/Declining, downtrend",718,709,Stage 4,watchlist,weekly_watchlist,5.0,-9,0.0,False,False,False,False,False
RESPONIND.NS,Responsive Industries Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-5.02,-10.29,69588792.77,"Stage 4, Stage 4 - Weak/Declining, downtrend",719,710,Stage 4,watchlist,weekly_watchlist,5.0,-9,0.0,False,False,False,False,False
DDEVPLSTIK.NS,Ddev Plastiks Industries Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-8.69,-11.31,25028086.49,"Stage 4, Stage 4 - Confirmed Downtrend, volume_dryup, weekly_volume_dryup, downtrend",720,711,Stage 4,watchlist,weekly_watchlist,5.0,-9,0.0,False,False,False,False,False
GODREJIND.NS,Godrej Industries Limited,Conglomerates,Industrials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,0.0,6.73,3.03,2.0,0.0,6.73,5.03,21.36,13.92,816789820.98,"Stage 1, Stage 1 - Early Turn, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",708,699,Stage 1,watchlist,weekly_watchlist,5.06,-9,-0.02999999999999936,False,False,False,False,False
ADVENZYMES.NS,Advanced Enzyme Technologies Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",watchlist,weekly_watchlist,watchlist,19.88,24.08,21.77,5.0,19.88,24.08,26.77,35.21,25.59,293147702.61,"Stage 2, Extended Stage 2, weekly_volume_dryup",343,334,Stage 2,watchlist,weekly_watchlist,26.81,-9,-0.03999999999999915,False,False,False,False,False
MARKSANS.NS,Marksans Pharma Limited,Drug Manufacturers - General,Healthcare,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,0.0,14.81,6.66,5.0,0.0,14.81,11.66,26.97,21.09,442620684.31,"Stage 1, Stage 1 - Early Turn, stage1_not_actionable, stage1_needs_more_base",562,553,Stage 1,watchlist,weekly_watchlist,11.7,-9,-0.03999999999999915,False,False,False,False,False
SHRIRAMFIN.NS,Shriram Finance Limited,Credit Services,Financial Services,True,F&O,1,Stage 3,Stage 3 - Distribution/Damage,0.76,"Prior strength exists, but short-term and/or weekly structure is deteriorating.",watchlist,weekly_watchlist,watchlist,12.56,1.32,7.5,0.0,12.56,1.32,7.5,-7.01,20.23,6061763655.74,"Stage 3, Stage 3 - Distribution/Damage, volume_dryup, weekly_volume_dryup, distribution_risk",645,636,Stage 3,watchlist,weekly_watchlist,7.57,-9,-0.07000000000000028,False,False,False,False,False
AARTIDRUGS.NS,Aarti Drugs Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,8.5,36.1,20.92,10.0,8.5,36.1,30.92,9.46,-6.51,59494714.94,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, weekly_strong, downtrend",293,284,Stage 4,watchlist,weekly_watchlist,31.11,-9,-0.18999999999999773,False,False,False,False,False
AURIONPRO.NS,Aurionpro Solutions Limited,Software - Application,Technology,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,11.56,0.0,6.36,0.0,11.56,0.0,6.36,-4.35,-15.87,224656461.6,"Stage 4, Stage 4 - Confirmed Downtrend, downtrend",679,670,Stage 4,watchlist,weekly_watchlist,6.57,-9,-0.20999999999999996,False,False,False,False,False
STYLEBAAZA.NS,Baazar Style Retail Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,12.64,39.34,24.66,0.0,12.64,39.34,24.66,7.26,24.17,375916828.09,"Stage 2, Early Stage 2, weekly_volume_dryup",372,363,Stage 2,watchlist,weekly_watchlist,24.88,-9,-0.21999999999999886,False,False,False,False,False
BIKAJI.NS,Bikaji Foods International Limited,Packaged Foods,Consumer Defensive,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,10.37,12.64,11.39,2.0,10.37,12.64,13.39,12.69,1.7,90530711.59,"Stage 4, Stage 4 - Weak/Declining, downtrend",527,518,Stage 4,watchlist,weekly_watchlist,13.61,-9,-0.21999999999999886,False,False,False,False,False
MARATHON.NS,Marathon Nextgen Realty Limited,Real Estate,Real Estate,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,1.39,8.16,4.44,0.0,1.39,8.16,4.44,9.32,-3.68,28922766.38,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",732,723,Stage 4,watchlist,weekly_watchlist,4.69,-9,-0.25,False,False,False,False,False
SOLARINDS.NS,Solar Industries India Limited,Specialty Chemicals,Basic Materials,True,F&O,1,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",watchlist,weekly_breakout,watchlist,19.23,66.9,40.68,5.0,19.23,66.9,45.68,46.54,40.93,3229620190.5,"Stage 2, Extended Stage 2, weekly_vcp_ok, weekly_strong",139,130,Stage 2,watchlist,weekly_breakout,46.02,-9,-0.3400000000000034,False,False,False,False,False
MANYAVAR.NS,Vedant Fashions Limited,Apparel Manufacturing,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,11.57,4.0,8.16,0.0,11.57,4.0,8.16,4.76,-23.87,122995577.77,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",625,616,Stage 4,watchlist,weekly_watchlist,8.6,-9,-0.4399999999999995,False,False,False,False,False
INGERRAND.NS,Ingersoll Rand (India) Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_breakout,watchlist,28.87,62.86,44.17,10.0,28.87,62.86,54.17,24.04,26.57,128341912.51,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong",69,60,Stage 2,watchlist,weekly_breakout,55.21,-9,-1.0399999999999991,False,False,False,False,False
SANOFICONR.NS,Sanofi Consumer Healthcare India Limited,Drug Manufacturers - General,Healthcare,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_near_pivot,watchlist,6.76,68.28,34.44,5.0,6.76,68.28,39.44,19.03,5.75,49112130.29,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",200,191,Stage 2,watchlist,weekly_breakout,40.51,-9,-1.0700000000000003,False,False,False,False,False
ARVIND.NS,Arvind Limited,Textile Manufacturing,Consumer Cyclical,False,Cash,1,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",watchlist,weekly_breakout,watchlist,60.1,65.8,62.67,5.0,60.1,65.8,67.67,37.05,50.22,678173796.15,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, weekly_strong",15,6,Stage 2,watchlist,weekly_breakout,72.79,-9,-5.1200000000000045,False,False,False,False,False
TIPSMUSIC.NS,Tips Music Limited,Communication Services,Communication Services,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,26.75,34.09,30.05,0.0,26.75,34.09,30.05,24.54,44.38,410528836.48,"Stage 2, Early Stage 2, volume_dryup, weekly_volume_dryup",309,299,Stage 2,watchlist,weekly_watchlist,29.67,-10,0.379999999999999,False,False,False,False,False
MMTC.NS,MMTC Limited,Conglomerates,Industrials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,15.09,43.44,27.85,2.0,15.09,43.44,29.85,8.67,7.78,159322835.47,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",311,301,Stage 1,watchlist,weekly_watchlist,29.64,-10,0.21000000000000085,False,False,False,False,False
ORISSAMINE.NS,The Orissa Minerals Development Company Limited,Steel,Basic Materials,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,10.0,0.0,4.0,11.8,2.59,-11.02,65076666.58,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",560,550,Stage 4,watchlist,weekly_watchlist,11.8,-10,0.0,False,False,False,False,False
VEDL.NS,Vedanta Limited,Basic Materials,Basic Materials,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-41.93,-25.65,17091029141.03,"Stage 4, Stage 4 - Weak/Declining, downtrend",710,700,Stage 4,watchlist,weekly_watchlist,5.0,-10,0.0,False,False,False,False,False
EMAMILTD.NS,Emami Limited,Household & Personal Products,Consumer Defensive,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-7.38,-10.28,176165131.54,"Stage 4, Stage 4 - Confirmed Downtrend, volume_dryup, downtrend",714,704,Stage 4,watchlist,weekly_watchlist,5.0,-10,0.0,False,False,False,False,False
GREENPLY.NS,Greenply Industries Limited,Basic Materials,Basic Materials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,0.0,51.03,22.96,5.0,0.0,51.03,27.96,17.04,-4.72,943830548.8,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",330,320,Stage 1,watchlist,weekly_watchlist,28.0,-10,-0.03999999999999915,False,False,False,False,False
LMW.NS,LMW Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,6.54,2.94,10.0,0.0,6.54,12.94,1.51,-0.1,35835345.85,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",533,523,Stage 4,watchlist,weekly_watchlist,13.02,-10,-0.08000000000000007,False,False,False,False,False
KSB.NS,Ksb Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_breakout,watchlist,15.46,70.01,40.01,10.0,15.46,70.01,50.01,22.07,20.03,238507741.4,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",108,98,Stage 2,watchlist,weekly_breakout,50.15,-10,-0.14000000000000057,False,False,False,False,False
TVSHLTD.NS,TVS Holdings Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,12.69,42.9,26.28,2.0,12.69,42.9,28.28,0.0,-4.07,58390423.45,"Stage 1, Stage 1 - Base/Repair, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",326,316,Stage 1,watchlist,weekly_watchlist,28.52,-10,-0.23999999999999844,False,False,False,False,False
IFCI.NS,IFCI Limited,Credit Services,Financial Services,False,Cash,1,Stage 2,Stage 2,0.76,Advancing structure detected.,watchlist,weekly_watchlist,watchlist,32.37,31.01,31.76,0.0,32.37,31.01,31.76,4.2,21.89,1417900851.29,"Stage 2, Stage 2, weekly_volume_dryup",284,274,Stage 2,watchlist,weekly_watchlist,32.02,-10,-0.26000000000000156,False,False,False,False,False
ELECTCAST.NS,Electrosteel Castings Limited,Building Products & Equipment,Industrials,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,10.83,0.0,5.96,2.0,10.83,0.0,7.96,12.92,8.12,322928081.26,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",631,621,Stage 4,watchlist,weekly_watchlist,8.35,-10,-0.3899999999999997,False,False,False,False,False
AETHER.NS,Aether Industries Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_forming,watchlist,13.96,62.89,35.98,5.0,13.96,62.89,40.98,18.65,32.23,429186665.07,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong",187,177,Stage 2,watchlist,weekly_forming,41.66,-10,-0.6799999999999997,False,False,False,False,False
NLCINDIA.NS,NLC India Limited,Utilities,Utilities,False,Cash,1,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",watchlist,weekly_breakout,watchlist,55.33,65.8,60.04,5.0,55.33,65.8,65.04,41.8,48.03,3408032494.59,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, weekly_strong",24,14,Stage 2,watchlist,weekly_breakout,70.04,-10,-5.0,False,False,False,False,False
REFEX.NS,Refex Industries Limited,Energy,Energy,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,0.0,43.35,19.51,10.0,0.0,43.35,29.51,27.19,-11.73,314826147.43,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",315,304,Stage 1,watchlist,weekly_watchlist,29.41,-11,0.10000000000000142,False,False,False,False,False
SHANTIGEAR.NS,Shanthi Gears Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,36.69,16.51,10.0,0.0,36.69,26.51,5.58,3.3,7504200.81,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",347,336,Stage 4,watchlist,weekly_watchlist,26.47,-11,0.0400000000000027,False,False,False,False,False
SUNTV.NS,Sun TV Network Limited,Communication Services,Communication Services,False,Cash,1,Stage 1,Stage 1 - Unclear/Repair,0.58,Not enough evidence for Stage 2 or Stage 4; classified as repair/unclear structure.,watchlist,weekly_watchlist,watchlist,14.47,41.0,26.41,0.0,14.47,41.0,26.41,-3.95,2.71,255480521.8,"Stage 1, Stage 1 - Unclear/Repair, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",350,339,Stage 1,watchlist,weekly_watchlist,26.4,-11,0.010000000000001563,False,False,False,False,False
VMART.NS,V-Mart Retail Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,12.2,43.8,26.42,0.0,12.2,43.8,26.42,12.55,-16.3,242722585.65,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",348,337,Stage 4,watchlist,weekly_watchlist,26.42,-11,0.0,False,False,False,False,False
PTCIL.NS,PTC Industries Limited,Metal Fabrication,Industrials,False,Cash,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,0.0,4.4,1.98,10.0,0.0,4.4,11.98,-6.13,-0.59,191234692.3,"Stage 1, Stage 1 - Base/Repair, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",551,540,Stage 1,watchlist,weekly_watchlist,11.98,-11,0.0,False,False,False,False,False
SYNGENE.NS,Syngene International Limited,Diagnostics & Research,Healthcare,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,10.0,0.0,4.0,11.8,16.51,-18.18,2134319719.27,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",557,546,Stage 4,watchlist,weekly_watchlist,11.8,-11,0.0,False,False,False,False,False
INOXWIND.NS,Inox Wind Limited,Specialty Industrial Machinery,Industrials,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,10.0,0.0,4.0,11.8,3.01,-23.88,1487676236.58,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",558,547,Stage 4,watchlist,weekly_watchlist,11.8,-11,0.0,False,False,False,False,False
OPTIEMUS.NS,Optiemus Infracom Limited,Technology,Technology,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,10.0,0.0,4.0,11.8,8.25,-19.54,60524127.62,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",559,548,Stage 4,watchlist,weekly_watchlist,11.8,-11,0.0,False,False,False,False,False
JYOTHYLAB.NS,Jyothy Labs Limited,Household & Personal Products,Consumer Defensive,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-7.36,-24.57,227904685.68,"Stage 4, Stage 4 - Confirmed Downtrend, downtrend",716,705,Stage 4,watchlist,weekly_watchlist,5.0,-11,0.0,False,False,False,False,False
RAYMOND.NS,Raymond Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,0.0,47.69,21.46,10.0,0.0,47.69,31.46,42.13,16.81,751510631.81,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",290,279,Stage 1,watchlist,weekly_watchlist,31.48,-11,-0.019999999999999574,False,False,False,False,False
TECHNOE.NS,Techno Electric & Engineering Company Limited,Engineering & Construction,Industrials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,20.62,46.22,32.14,0.0,20.62,46.22,32.14,28.11,16.06,373842671.31,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",279,268,Stage 1,watchlist,weekly_watchlist,32.36,-11,-0.21999999999999886,False,False,False,False,False
KSL.NS,Kalyani Steels Limited,Steel,Basic Materials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,15.02,24.13,19.12,10.0,15.02,24.13,29.12,15.1,10.18,51392255.79,"Stage 2, Early Stage 2, weekly_volume_dryup",318,307,Stage 2,watchlist,weekly_watchlist,29.34,-11,-0.21999999999999886,False,False,False,False,False
CARERATING.NS,CARE Ratings Limited,Financial Services,Financial Services,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,15.34,31.67,22.69,5.0,15.34,31.67,27.69,11.76,20.94,156984614.14,"Stage 2, Early Stage 2",333,322,Stage 2,watchlist,weekly_watchlist,27.94,-11,-0.25,False,False,False,False,False
GRAPHITE.NS,Graphite India Limited,Electrical Equipment & Parts,Industrials,False,Cash,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_watchlist,watchlist,35.45,30.0,33.0,10.0,35.45,30.0,43.0,18.52,33.49,1328863252.8,"Stage 2, Clean Stage 2, trend_template_ok",165,154,Stage 2,watchlist,weekly_watchlist,43.3,-11,-0.29999999999999716,False,False,False,False,False
MOSCHIP.NS,Moschip Technologies Limited,Technology,Technology,False,Cash,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,0.0,50.99,22.95,10.0,0.0,50.99,32.95,12.92,-0.98,746269724.18,"Stage 1, Stage 1 - Base/Repair, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",270,259,Stage 1,watchlist,weekly_watchlist,33.34,-11,-0.39000000000000057,False,False,False,False,False
NAVA.NS,NAVA LIMITED,Conglomerates,Industrials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_forming,watchlist,11.85,62.58,34.68,2.0,11.85,62.58,36.68,16.86,19.92,472368857.68,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong",226,215,Stage 2,watchlist,weekly_forming,37.47,-11,-0.7899999999999991,False,False,False,False,False
HDFCAMC.NS,HDFC Asset Management Company Limited,Asset Management,Financial Services,True,F&O,1,Stage 3,Stage 3 - Transition,0.62,"The structure is transitioning after prior strength, but it is not yet a confirmed Stage 4 decline.",watchlist,weekly_watchlist,watchlist,0.68,10.5,5.1,2.0,0.68,10.5,7.1,3.16,9.8,2242117445.0,"Stage 3, Stage 3 - Transition, volume_dryup, weekly_volume_dryup, distribution_risk",654,642,Stage 1,watchlist,weekly_watchlist,7.44,-12,-0.34000000000000075,False,False,False,False,False
NAM-INDIA.NS,Nippon Life India Asset Management Limited,Asset Management,Financial Services,True,F&O,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_watchlist,watchlist,54.63,35.2,45.89,2.0,54.63,35.2,47.89,22.18,33.82,1296825238.88,"Stage 2, Clean Stage 2, trend_template_ok",123,111,Stage 2,watchlist,weekly_watchlist,48.37,-12,-0.4799999999999969,False,False,False,False,False
IDEAFORGE.NS,Ideaforge Technology Limited,Technology,Technology,False,Cash,1,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",watchlist,weekly_forming,watchlist,17.94,52.1,33.31,10.0,17.94,52.1,43.31,86.79,60.65,2125816134.04,"Stage 2, Extended Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup",159,147,Stage 2,watchlist,weekly_forming,43.81,-12,-0.5,False,False,False,False,False
KDDL.NS,KDDL Limited,Luxury Goods,Consumer Cyclical,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,4.0,10.71,7.02,2.0,4.0,10.71,9.02,36.32,26.73,199414798.86,"Stage 1, Stage 1 - Early Turn, stage1_not_actionable, stage1_needs_more_base",608,596,Stage 1,watchlist,weekly_watchlist,9.68,-12,-0.6600000000000001,False,False,False,False,False
AEROFLEX.NS,Aeroflex Industries Limited,Metal Fabrication,Industrials,False,Cash,1,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",watchlist,weekly_watchlist,watchlist,32.11,24.8,28.82,10.0,32.11,24.8,38.82,91.72,117.74,1751165000.78,"Stage 2, Extended Stage 2, trend_template_ok, weekly_volume_dryup",206,194,Stage 2,watchlist,weekly_watchlist,40.21,-12,-1.3900000000000006,False,False,False,False,False
ONESOURCE.NS,Onesource Specialty Pharma Limited,Biotechnology,Healthcare,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,30.45,15.63,23.78,2.0,30.45,15.63,25.78,51.64,16.61,730499796.65,"Stage 1, Stage 1 - Early Turn, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",355,342,Stage 1,watchlist,weekly_watchlist,26.13,-13,-0.34999999999999787,False,False,False,False,False
