ticker,Company Name,Industry,sector,is_fo_stock,fo_category,stage,overall_setup_label,final_combined_score,change_1d_pct,change_1w_pct,change_1m_pct,change_ytd_pct,last_close
WSTCSTPAPR.NS,West Coast Paper Mills Limited,Basic Materials,Basic Materials,False,Cash,Stage 2,watchlist,36.96,-2.13,-3.43,-0.19,19.32,496.9
KPIGREEN.NS,KPI Green Energy Limited,Utilities - Renewable,Utilities,False,Cash,Stage 4,watchlist,15.17,-2.13,-1.41,-7.81,-17.06,402.25
BAJAJELEC.NS,Bajaj Electricals Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,False,Cash,Stage 4,watchlist,0.0,-2.13,0.06,-4.41,-31.91,323.2
IFCI.NS,IFCI Limited,Credit Services,Financial Services,False,Cash,Stage 2,watchlist,51.63,-2.14,-8.13,32.11,53.72,81.58
RECLTD.NS,REC Limited,Credit Services,Financial Services,True,F&O,Stage 1,watchlist,44.8,-2.15,1.5,5.76,0.59,361.9
PNB.NS,Punjab National Bank,Banks - Regional,Financial Services,True,F&O,Stage 1,watchlist,15.13,-2.16,-0.5,4.04,-10.8,107.43
NCC.NS,NCC Limited,Engineering & Construction,Industrials,False,Cash,Stage 4,watchlist,11.67,-2.16,2.08,3.4,-3.42,156.1
SIEMENS.NS,Siemens Limited,Specialty Industrial Machinery,Industrials,True,F&O,Stage 2,watchlist,66.5,-2.17,1.35,0.5,19.23,3685.9
EDELWEISS.NS,Edelweiss Financial Services Limited,Financial Services,Financial Services,False,Cash,Stage 2,watchlist,43.13,-2.17,5.72,13.84,17.29,127.45
JMFINANCIL.NS,JM Financial Limited,Capital Markets,Financial Services,False,Cash,Stage 4,watchlist,17.22,-2.17,0.87,-3.35,-13.31,125.98
MASFIN.NS,MAS Financial Services Limited,Credit Services,Financial Services,False,Cash,Stage 2 Failed,watchlist,16.26,-2.17,-0.64,1.79,-2.4,310.7
GODFRYPHLP.NS,Godfrey Phillips India Limited,Consumer Defensive,Consumer Defensive,True,F&O,Stage 4,watchlist,10.3,-2.17,-0.33,-3.56,-2.3,2237.9
RALLIS.NS,Rallis India Limited,Agricultural Inputs,Basic Materials,False,Cash,Stage 4,watchlist,8.14,-2.18,-0.35,-8.56,-16.46,228.55
SPLPETRO.NS,Supreme Petrochem Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,33.22,-2.19,7.73,11.31,17.87,757.9
SANDHAR.NS,Sandhar Technologies Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 2,watchlist,53.38,-2.2,1.14,-1.25,28.56,696.8
PILANIINVS.NS,Pilani Investment and Industries Corporation Limited,Asset Management,Financial Services,False,Cash,Stage 4,watchlist,9.58,-2.2,-1.77,-6.06,-16.27,4336.2
BRIGADE.NS,Brigade Enterprises Limited,Real Estate,Real Estate,False,Cash,Stage 4,watchlist,9.25,-2.2,-3.07,4.27,-22.14,523.6
WHEELS.NS,Wheels India Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 2,watchlist,56.76,-2.21,-0.41,-2.6,85.12,1591.1
GMDCLTD.NS,Gujarat Mineral Development Corporation Limited,Energy,Energy,False,Cash,Stage 2,watchlist,51.53,-2.21,-2.9,-8.26,0.32,601.4
ASTRAL.NS,Astral Limited,Building Products & Equipment,Industrials,True,F&O,Stage 2 Failed,watchlist,22.22,-2.21,-2.6,-1.86,6.17,1523.4
IRFC.NS,Indian Railway Finance Corporation Limited,Credit Services,Financial Services,True,F&O,Stage 4,watchlist,12.01,-2.21,1.07,-1.77,-20.73,98.67
VRLLOG.NS,VRL Logistics Limited,Industrials,Industrials,False,Cash,Stage 4,watchlist,0.0,-2.22,-1.76,-2.13,-11.14,234.85
CLEAN.NS,Clean Science and Technology Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 4,watchlist,35.65,-2.23,2.49,7.69,-6.32,802.75
FMGOETZE.NS,Federal-Mogul Goetze (India) Limited.,Auto Parts,Consumer Cyclical,False,Cash,Stage 1,watchlist,32.95,-2.23,5.44,-0.01,-0.25,462.95
INDIAGLYCO.NS,India Glycols Limited,Chemicals,Basic Materials,False,Cash,Stage 2 Failed,watchlist,21.43,-2.23,-4.08,-7.58,-6.6,934.65
KIRLOSBROS.NS,Kirloskar Brothers Limited,Specialty Industrial Machinery,Industrials,False,Cash,Stage 2,watchlist,35.24,-2.24,11.56,24.46,25.83,2026.8
BSE.NS,BSE Limited,Financial Services,Financial Services,True,F&O,Stage 2,watchlist,35.91,-2.25,-5.3,-8.14,49.99,3941.8
JSWENERGY.NS,JSW Energy Limited,Utilities,Utilities,True,F&O,Stage 2,watchlist,41.2,-2.26,1.22,2.47,13.71,568.9
GATEWAY.NS,Gateway Distriparks Limited,Industrials,Industrials,False,Cash,Stage 1,watchlist,39.99,-2.27,4.08,9.68,4.54,61.17
PFC.NS,Power Finance Corporation Limited,Credit Services,Financial Services,True,F&O,Stage 2,watchlist,31.34,-2.28,0.8,-1.82,20.78,430.9
NORTHARC.NS,Northern Arc Capital Limited,Credit Services,Financial Services,False,Cash,Stage 2,watchlist,29.77,-2.28,-2.63,1.5,16.27,290.9
NITINSPIN.NS,Nitin Spinners Limited,Textile Manufacturing,Consumer Cyclical,False,Cash,Stage 2,watchlist,51.42,-2.29,-0.84,8.65,71.46,545.15
JIOFIN.NS,Jio Financial Services Limited,Asset Management,Financial Services,True,F&O,Stage 4,watchlist,14.53,-2.29,-1.71,-1.63,-19.58,237.81
TEXRAIL.NS,Texmaco Rail & Engineering Limited,Industrials,Industrials,False,Cash,Stage 4,watchlist,28.25,-2.3,2.75,-2.19,-18.92,110.8
LATENTVIEW.NS,Latent View Analytics Limited,Industrials,Industrials,False,Cash,Stage 4,watchlist,22.66,-2.3,-4.05,-9.18,-35.72,292.5
JUBLFOOD.NS,Jubilant Foodworks Limited,Consumer Cyclical,Consumer Cyclical,True,F&O,Stage 4,watchlist,9.16,-2.3,0.02,-3.49,-23.45,423.45
VIJAYA.NS,Vijaya Diagnostic Centre Limited,Diagnostics & Research,Healthcare,False,Cash,Stage 2,watchlist,42.07,-2.32,-0.31,6.08,24.19,1294.6
ARVINDFASN.NS,Arvind Fashions Limited,Apparel Manufacturing,Consumer Cyclical,False,Cash,Stage 1,watchlist,20.58,-2.32,-0.86,0.49,-7.88,467.9
BHAGCHEM.NS,Bhagiradha Chemicals & Industries Limited,Agricultural Inputs,Basic Materials,False,Cash,Stage 2,watchlist,50.39,-2.34,8.5,14.54,36.73,281.72
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Marine Shipping,Industrials,True,F&O,Stage 2,watchlist,54.96,-2.36,-2.09,-0.63,20.96,1784.0
PARAGMILK.NS,Parag Milk Foods Limited,Packaged Foods,Consumer Defensive,False,Cash,Stage 1,watchlist,18.81,-2.36,-1.62,7.33,-25.17,226.76
ATGL.NS,Adani Total Gas Limited,Utilities,Utilities,False,Cash,Stage 2,watchlist,50.91,-2.37,0.33,8.67,20.57,716.05
VISHNU.NS,Vishnu Chemicals Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,47.45,-2.37,2.43,2.15,11.98,616.45
MANAPPURAM.NS,Manappuram Finance Limited,Credit Services,Financial Services,True,F&O,Stage 2,watchlist,41.12,-2.38,0.6,-1.93,2.01,319.35
GLOBUSSPR.NS,Globus Spirits Limited,Consumer Defensive,Consumer Defensive,False,Cash,Stage 4,watchlist,25.81,-2.39,1.58,-0.81,-18.42,876.85
AGI.NS,AGI Greenpac Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 1,watchlist,23.27,-2.39,1.77,19.83,-5.03,714.5
IDFCFIRSTB.NS,IDFC First Bank Limited,Banks - Regional,Financial Services,True,F&O,Stage 2,watchlist,36.86,-2.4,1.61,13.37,-8.01,78.75
LUXIND.NS,Lux Industries Limited,Apparel Manufacturing,Consumer Cyclical,False,Cash,Stage 2 Failed,watchlist,23.08,-2.4,-5.65,-10.45,9.82,1221.8
INOXWIND.NS,Inox Wind Limited,Specialty Industrial Machinery,Industrials,True,F&O,Stage 4,watchlist,16.22,-2.4,-0.14,-6.57,-26.2,90.66
HSCL.NS,Himadri Speciality Chemical Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,48.1,-2.41,-7.25,7.75,31.87,639.25
NEWGEN.NS,Newgen Software Technologies Limited,Software - Infrastructure,Technology,False,Cash,Stage 4,watchlist,25.52,-2.41,-1.48,8.03,-43.6,470.9
JUBLINGREA.NS,Jubilant Ingrevia Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 4,watchlist,20.72,-2.43,-3.09,-13.92,-10.57,629.9
DLF.NS,DLF Limited,Real Estate,Real Estate,True,F&O,Stage 4,watchlist,12.38,-2.43,-2.69,3.39,-11.43,612.35
HEXT.NS,Hexaware Technologies Limited,Information Technology Services,Technology,False,Cash,Stage 4,watchlist,8.85,-2.44,-2.67,-3.9,-34.62,486.4
JSL.NS,Jindal Stainless Limited,Steel,Basic Materials,False,Cash,Stage 4,watchlist,11.8,-2.45,-2.6,-5.53,-18.92,691.4
RVNL.NS,Rail Vikas Nigam Limited,Engineering & Construction,Industrials,True,F&O,Stage 4,watchlist,6.8,-2.46,-0.42,-11.86,-33.37,240.13
PARKHOTELS.NS,Apeejay Surrendra Park Hotels Limited,Lodging,Consumer Cyclical,False,Cash,Stage 4,watchlist,5.25,-2.46,1.92,-0.3,-8.04,121.96
EMBDL.NS,Embassy Developments Limited,Real Estate,Real Estate,False,Cash,Not Sure,watchlist,17.73,-2.47,-9.16,-4.09,1.41,60.3
NSIL.NS,Nalwa Sons Investments Limited,Asset Management,Financial Services,False,Cash,Stage 4,watchlist,23.07,-2.48,-0.05,-1.47,-13.98,5607.5
SAPPHIRE.NS,Sapphire Foods India Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 4,watchlist,8.67,-2.48,3.04,1.23,-28.74,187.19
JSWHL.NS,JSW Holdings Limited,Conglomerates,Industrials,False,Cash,Stage 4,watchlist,6.18,-2.48,-4.14,-1.88,-37.86,12289.0
MMTC.NS,MMTC Limited,Conglomerates,Industrials,False,Cash,Stage 2,watchlist,61.64,-2.49,-3.21,13.03,11.57,73.31
ADANIGREEN.NS,Adani Green Energy Limited,Utilities - Renewable,Utilities,True,F&O,Stage 2,watchlist,74.97,-2.5,1.94,7.09,47.3,1511.2
SAFARI.NS,Safari Industries (India) Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 4,watchlist,28.21,-2.5,0.04,6.21,-26.17,1609.4
AVANTEL.NS,Avantel Limited,Communication Equipment,Technology,False,Cash,Stage 2,watchlist,60.64,-2.52,1.49,0.27,10.03,171.95
KIOCL.NS,KIOCL Limited,Steel,Basic Materials,False,Cash,Stage 1,watchlist,23.38,-2.53,-3.14,0.0,-2.18,397.55
SUVEN.NS,Suven Life Sciences Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 2,watchlist,52.16,-2.55,-4.28,-4.7,56.84,258.3
BLACKBUCK.NS,BLACKBUCK LIMITED,Software - Application,Technology,False,Cash,Stage 4,watchlist,5.36,-2.55,0.84,8.16,-17.43,557.0
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Asset Management,Financial Services,True,F&O,Stage 1,watchlist,18.63,-2.57,1.44,-0.25,-6.41,10615.0
ASHAPURMIN.NS,Ashapura Minechem Limited,Basic Materials,Basic Materials,False,Cash,Stage 2,watchlist,24.76,-2.58,-1.73,2.53,-19.49,694.25
SUNTECK.NS,Sunteck Realty Limited,Real Estate,Real Estate,False,Cash,Stage 4,watchlist,10.41,-2.58,0.69,3.77,-26.7,315.1
MANYAVAR.NS,Vedant Fashions Limited,Apparel Manufacturing,Consumer Cyclical,False,Cash,Stage 4,watchlist,1.8,-2.58,-1.75,-2.99,-29.37,406.6
AARTIIND.NS,Aarti Industries Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,45.83,-2.59,-4.65,-1.86,26.06,473.6
MANINFRA.NS,Man Infraconstruction Limited,Engineering & Construction,Industrials,False,Cash,Stage 4,watchlist,5.0,-2.59,-8.17,-9.56,-18.04,104.01
ORISSAMINE.NS,The Orissa Minerals Development Company Limited,Steel,Basic Materials,False,Cash,Stage 4,watchlist,20.08,-2.6,-3.18,-1.67,-19.56,4010.5
NAZARA.NS,Nazara Technologies Limited,Communication Services,Communication Services,False,Cash,Stage 2,watchlist,31.16,-2.61,-2.81,0.84,4.54,292.7
DIACABS.NS,Diamond Power Infrastructure Limited,Specialty Industrial Machinery,Industrials,False,Cash,Stage 2,watchlist,74.81,-2.62,-2.13,2.85,46.62,202.2
TTML.NS,Tata Teleservices (Maharashtra) Limited,Telecom Services,Communication Services,False,Cash,Not Sure,watchlist,26.02,-2.62,-2.95,1.47,-12.25,43.49
CHOICEIN.NS,Choice International Limited,Capital Markets,Financial Services,False,Cash,Stage 4,watchlist,11.24,-2.62,-0.2,2.76,-15.5,708.3
UNICHEMLAB.NS,Unichem Laboratories Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 1,watchlist,42.9,-2.63,-2.31,21.29,-0.88,436.05
SOTL.NS,Savita Oil Technologies Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,40.17,-2.63,-5.61,34.74,49.77,571.75
BALAMINES.NS,Balaji Amines Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,57.14,-2.64,-0.43,7.63,86.31,2067.5
MOIL.NS,MOIL Limited,Basic Materials,Basic Materials,False,Cash,Stage 4,watchlist,11.14,-2.64,-4.64,-6.26,-22.02,283.8
IXIGO.NS,Le Travenues Technology Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 4,watchlist,13.71,-2.65,0.62,6.76,-21.48,189.11
BOMDYEING.NS,Bombay Dyeing & Mfg Company Limited,Textile Manufacturing,Consumer Cyclical,False,Cash,Stage 1,watchlist,48.19,-2.66,1.01,6.5,1.62,134.4
STLTECH.NS,Sterlite Technologies Limited,Communication Equipment,Technology,False,Cash,Stage 2,watchlist,65.34,-2.67,-2.79,31.11,492.49,607.3
V2RETAIL.NS,V2 Retail Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 2,watchlist,49.84,-2.67,1.07,-2.77,-5.23,232.16
TRITURBINE.NS,Triveni Turbine Limited,Specialty Industrial Machinery,Industrials,False,Cash,Stage 2,watchlist,48.15,-2.67,8.37,3.59,34.17,717.65
BEL.NS,Bharat Electronics Limited,Aerospace & Defense,Industrials,True,F&O,Stage 3,watchlist,14.37,-2.67,3.05,-0.44,6.06,420.0
LLOYDSENGG.NS,LLOYDS ENGINEERING WORKS LIMITED,Specialty Industrial Machinery,Industrials,False,Cash,Stage 2,watchlist,39.7,-2.68,9.92,17.74,56.02,87.87
VTL.NS,Vardhman Textiles Limited,Textile Manufacturing,Consumer Cyclical,False,Cash,Stage 2,watchlist,49.13,-2.69,1.06,6.18,46.64,638.55
ITDC.NS,India Tourism Development Corporation Limited,Lodging,Consumer Cyclical,False,Cash,Stage 2,watchlist,38.85,-2.69,-1.88,9.36,-0.05,606.75
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Basic Materials,True,F&O,Stage 2,watchlist,35.69,-2.7,0.45,-10.26,10.26,986.8
CYIENTDLM.NS,Cyient DLM Limited,Electronic Components,Technology,False,Cash,Stage 2,watchlist,49.49,-2.71,0.21,7.27,13.29,469.7
RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Industrials,False,Cash,Stage 2,watchlist,33.46,-2.71,-1.53,0.45,11.43,574.55
IREDA.NS,Indian Renewable Energy Development Agency Limited,Credit Services,Financial Services,True,F&O,Stage 4,watchlist,13.38,-2.71,0.92,-1.9,-8.16,127.31
TATASTEEL.NS,Tata Steel Limited,Steel,Basic Materials,True,F&O,Stage 2,watchlist,42.2,-2.72,-1.24,-6.03,8.61,193.56
FORCEMOT.NS,FORCE MOTORS LTD,Auto Manufacturers,Consumer Cyclical,True,F&O,Stage 4,watchlist,8.77,-2.72,-2.21,-10.85,-13.61,18020.0
GRWRHITECH.NS,Garware Hi-Tech Films Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,49.59,-2.73,6.23,21.3,118.66,6778.0
THOMASCOOK.NS,Thomas Cook  (India)  Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 4,watchlist,27.73,-2.73,3.82,20.17,-24.63,111.96
SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 4,watchlist,10.0,-2.73,-2.68,-15.53,-6.43,881.85
ROSSARI.NS,Rossari Biotech Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 1,watchlist,31.41,-2.75,4.29,-0.54,-7.53,535.55
GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,32.64,-2.76,-1.11,-9.07,27.12,636.8
BOROLTD.NS,Borosil Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,False,Cash,Stage 4,watchlist,19.98,-2.76,1.95,0.04,-17.95,226.94
INDIAMART.NS,Indiamart Intermesh Limited,Communication Services,Communication Services,False,Cash,Stage 4,watchlist,25.62,-2.78,-1.59,1.07,-6.52,1993.4
BSOFT.NS,BIRLASOFT LIMITED,Information Technology Services,Technology,False,Cash,Stage 4,watchlist,16.35,-2.78,-4.93,-6.82,-28.65,308.25
POLICYBZR.NS,PB Fintech Limited,Financial Services,Financial Services,True,F&O,Stage 4,watchlist,4.06,-2.78,1.6,-9.44,-10.16,1622.4
FINCABLES.NS,Finolex Cables Limited,Electrical Equipment & Parts,Industrials,False,Cash,Stage 2,watchlist,47.72,-2.8,9.64,8.26,47.16,1157.2
JUNIPER.NS,Juniper Hotels Limited,Lodging,Consumer Cyclical,False,Cash,Stage 4,watchlist,21.6,-2.8,1.23,1.28,-20.27,199.72
BHEL.NS,Bharat Heavy Electricals Limited,Specialty Industrial Machinery,Industrials,True,F&O,Stage 2,watchlist,62.18,-2.83,4.07,-4.66,37.19,399.85
TVSHLTD.NS,TVS Holdings Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 1,watchlist,30.14,-2.84,-0.92,-1.84,-3.87,13301.0
CREDITACC.NS,CREDITACCESS GRAMEEN LIMITED,Credit Services,Financial Services,False,Cash,Stage 2 Failed,watchlist,24.6,-2.84,-2.61,5.14,8.87,1370.8
VARROC.NS,Varroc Engineering Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 2,watchlist,52.59,-2.85,-2.62,4.26,-0.12,606.65
PARADEEP.NS,Paradeep Phosphates Limited,Agricultural Inputs,Basic Materials,False,Cash,Stage 1,watchlist,24.36,-2.86,0.59,4.96,-18.13,134.99
BANKBARODA.NS,Bank of Baroda,Banks - Regional,Financial Services,True,F&O,Stage 2,watchlist,53.6,-2.88,0.89,5.34,-4.64,277.8
GANESHHOU.NS,GANESH HOUSING LIMITED,Real Estate,Real Estate,False,Cash,Stage 1,watchlist,18.87,-2.88,-1.45,7.12,-5.85,756.5
RTNINDIA.NS,RattanIndia Enterprises Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 4,watchlist,28.11,-2.91,-3.43,-1.6,-15.73,34.4
DODLA.NS,Dodla Dairy Limited,Consumer Defensive,Consumer Defensive,False,Cash,Stage 4,watchlist,26.69,-2.91,1.04,1.07,-10.48,1103.3
ONESOURCE.NS,Onesource Specialty Pharma Limited,Biotechnology,Healthcare,False,Cash,Stage 4,watchlist,12.33,-2.91,-2.01,-13.23,-12.3,1567.8
LMW.NS,LMW Limited,Specialty Industrial Machinery,Industrials,False,Cash,Stage 2,watchlist,54.86,-2.92,2.56,8.88,8.11,16201.0
APTUS.NS,Aptus Value Housing Finance India Limited,Mortgage Finance,Financial Services,False,Cash,Stage 1,watchlist,19.79,-2.92,-2.49,0.06,-5.99,262.7
LINDEINDIA.NS,Linde India Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2 Failed,watchlist,16.22,-2.92,2.95,-0.79,21.83,7198.0
KDDL.NS,KDDL Limited,Luxury Goods,Consumer Cyclical,False,Cash,Stage 2,watchlist,48.95,-2.93,8.71,9.96,24.58,3071.7
INOXGREEN.NS,Inox Green Energy Services Limited,Utilities - Renewable,Utilities,False,Cash,Stage 2 Failed,watchlist,40.22,-2.93,0.51,11.98,-4.26,199.11
ORIENTCEM.NS,Orient Cement Limited,Building Materials,Basic Materials,False,Cash,Stage 4,watchlist,23.51,-2.95,-2.52,-4.08,-22.8,132.5
SONATSOFTW.NS,Sonata Software Limited,Information Technology Services,Technology,False,Cash,Not Sure,watchlist,6.13,-2.96,-7.44,5.11,-20.27,288.1
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities,True,F&O,Stage 2,watchlist,44.19,-2.97,0.17,6.37,42.75,1493.7
ZAGGLE.NS,Zaggle Prepaid Ocean Services Limited,Software - Infrastructure,Technology,False,Cash,Stage 4,watchlist,11.81,-2.98,-0.49,-3.65,-39.69,209.49
TARC.NS,TARC Limited,Real Estate,Real Estate,False,Cash,Stage 4,watchlist,3.93,-2.99,-2.11,-5.72,-27.27,125.76
MUTHOOTFIN.NS,Muthoot Finance Limited,Credit Services,Financial Services,True,F&O,Stage 4,watchlist,9.81,-3.0,-1.49,-7.0,-18.05,3119.6
RATEGAIN.NS,Rategain Travel Technologies Limited,Software - Application,Technology,False,Cash,Stage 2,watchlist,48.67,-3.03,0.3,16.68,20.64,846.9
ASHIANA.NS,Ashiana Housing Limited,Real Estate,Real Estate,False,Cash,Stage 2,watchlist,63.96,-3.04,-3.26,-0.9,33.38,376.4
ASTERDM.NS,Aster DM Healthcare Limited,Medical Care Facilities,Healthcare,False,Cash,Stage 2,watchlist,45.33,-3.04,-1.82,2.54,26.78,765.85
AMBUJACEM.NS,Ambuja Cements Limited,Building Materials,Basic Materials,True,F&O,Stage 4,watchlist,1.44,-3.07,-2.63,-5.67,-25.51,414.85
KIRIINDUS.NS,Kiri Industries Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 4,watchlist,34.99,-3.08,-0.34,-1.49,-42.77,390.5
CARYSIL.NS,CARYSIL LIMITED,"Furnishings, Fixtures & Appliances",Consumer Cyclical,False,Cash,Stage 2,watchlist,59.86,-3.12,-2.34,3.35,27.08,1153.9
JSWSTEEL.NS,JSW Steel Limited,Steel,Basic Materials,True,F&O,Stage 2,watchlist,35.9,-3.13,-2.52,-3.66,6.03,1242.2
WEBELSOLAR.NS,Websol Energy System Limited,Solar,Technology,False,Cash,Stage 3,watchlist,38.88,-3.15,-3.25,-7.59,16.22,102.68
ADANIENT.NS,Adani Enterprises Limited,Energy,Energy,True,F&O,Stage 2,watchlist,34.91,-3.16,0.66,4.02,31.16,2962.9
WIPRO.NS,Wipro Limited,Information Technology Services,Technology,True,F&O,Stage 4,watchlist,16.11,-3.16,-4.48,-15.64,-33.05,174.49
AJAXENGG.NS,Ajax Engineering Limited,Farm & Heavy Construction Machinery,Industrials,False,Cash,Stage 1,watchlist,5.28,-3.17,-1.74,-4.26,-7.0,549.8
SAMMAANCAP.NS,Sammaan Capital Limited,Mortgage Finance,Financial Services,True,F&O,Stage 2,watchlist,58.59,-3.2,-4.06,2.45,19.75,172.69
TCS.NS,Tata Consultancy Services Limited,Information Technology Services,Technology,True,F&O,Stage 4,watchlist,24.54,-3.21,-6.34,-10.77,-34.14,2059.6
THANGAMAYL.NS,Thangamayil Jewellery Limited,Luxury Goods,Consumer Cyclical,False,Cash,Stage 2,watchlist,44.7,-3.22,-1.22,40.63,64.99,5378.0
SAIL.NS,Steel Authority of India Limited,Steel,Basic Materials,True,F&O,Stage 2,watchlist,33.02,-3.24,-6.53,-14.69,13.96,169.18
INDUSTOWER.NS,Indus Towers Limited,Telecom Services,Communication Services,True,F&O,Not Sure,watchlist,15.23,-3.24,-2.85,-8.85,-8.21,400.0
RPTECH.NS,Rashi Peripherals Limited,Technology,Technology,False,Cash,Stage 2,watchlist,61.27,-3.25,11.0,34.36,103.99,735.5
DIXON.NS,Dixon Technologies (India) Limited,Technology,Technology,True,F&O,Stage 1,watchlist,44.35,-3.27,-2.48,0.91,-1.32,11932.0
SBICARD.NS,SBI Cards and Payment Services Limited,Credit Services,Financial Services,True,F&O,Stage 4,watchlist,15.16,-3.28,-2.32,-3.66,-29.11,607.2
GREAVESCOT.NS,Greaves Cotton Limited,Specialty Industrial Machinery,Industrials,False,Cash,Stage 1,watchlist,34.81,-3.29,7.47,19.76,6.39,205.56
RAYMONDLSL.NS,Raymond Lifestyle Limited,Apparel Manufacturing,Consumer Cyclical,False,Cash,Stage 4,watchlist,28.78,-3.29,-2.97,8.67,-22.26,792.55
CANBK.NS,Canara Bank,Banks - Regional,Financial Services,True,F&O,Stage 1,watchlist,29.58,-3.3,-1.85,0.73,-12.69,130.37
NMDC.NS,NMDC Limited,Steel,Basic Materials,True,F&O,Stage 2,watchlist,50.59,-3.32,-3.21,-5.47,5.01,85.26
PARAS.NS,Paras Defence and Space Technologies Limited,Aerospace & Defense,Industrials,False,Cash,Stage 2,watchlist,43.04,-3.33,22.37,55.77,94.9,1333.0
DYNAMATECH.NS,Dynamatic Technologies Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 2,watchlist,50.52,-3.34,1.7,-6.06,14.74,10621.0
LUMAXTECH.NS,Lumax Auto Technologies Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 2,watchlist,50.85,-3.35,-1.1,0.4,-1.19,1597.4
INFY.NS,Infosys Limited,Information Technology Services,Technology,True,F&O,Stage 4,watchlist,24.56,-3.39,-9.99,-10.01,-35.48,1029.3
HFCL.NS,HFCL Limited,Communication Equipment,Technology,False,Cash,Stage 2,watchlist,49.85,-3.42,7.04,24.23,193.51,202.29
IDEAFORGE.NS,Ideaforge Technology Limited,Technology,Technology,False,Cash,Stage 2,watchlist,62.51,-3.43,-5.24,5.62,85.38,860.45
IMFA.NS,Indian Metals & Ferro Alloys Limited,Basic Materials,Basic Materials,False,Cash,Stage 2,watchlist,50.15,-3.45,-3.84,-7.73,-7.42,1380.5
JAYNECOIND.NS,Jayaswal Neco Industries Limited,Steel,Basic Materials,False,Cash,Stage 2 Failed,watchlist,43.19,-3.47,-4.14,-17.67,-0.81,86.23
CERA.NS,Cera Sanitaryware Limited,Building Products & Equipment,Industrials,False,Cash,Stage 2,watchlist,48.03,-3.48,3.58,12.24,22.73,6430.0
MAXESTATES.NS,Max Estates Limited,Real Estate,Real Estate,False,Cash,Stage 1,watchlist,14.4,-3.48,-3.04,1.1,-3.1,442.75
RAMKY.NS,Ramky Infrastructure Limited,Engineering & Construction,Industrials,False,Cash,Stage 4,watchlist,9.44,-3.52,-4.89,-10.17,-25.14,412.65
SANGHVIMOV.NS,Sanghvi Movers Limited,Industrials,Industrials,False,Cash,Stage 2,watchlist,38.79,-3.55,-0.2,11.25,21.17,421.2
INOXINDIA.NS,INOX India Limited,Specialty Industrial Machinery,Industrials,False,Cash,Stage 2,watchlist,48.61,-3.56,6.99,36.84,77.07,1968.2
NSLNISP.NS,NMDC Steel Limited,Steel,Basic Materials,False,Cash,Stage 2,watchlist,36.41,-3.56,-6.11,-0.64,1.45,44.73
ANGELONE.NS,Angel One Limited,Capital Markets,Financial Services,True,F&O,Stage 2,watchlist,40.25,-3.58,-1.77,-1.26,47.13,342.1
NETWEB.NS,Netweb Technologies India Limited,Technology,Technology,False,Cash,Stage 2,watchlist,52.6,-3.64,0.83,28.15,60.12,4925.1
ASHOKLEY.NS,Ashok Leyland Limited,Farm & Heavy Construction Machinery,Industrials,True,F&O,Stage 4,watchlist,4.35,-3.65,-4.44,-6.12,-16.68,151.46
