company_name,industry,symbol,Series,sector,ticker,f&o,Include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jana Small Finance Bank Limited,Banks - Regional,JSFB,EQ,Financial Services,JSFB.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMS Info Systems Limited,Industrials,CMSINFO,EQ,Industrials,CMSINFO.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goodluck India Limited,Steel,GOODLUCK,EQ,Basic Materials,GOODLUCK.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juniper Hotels Limited,Lodging,JUNIPER,EQ,Consumer Cyclical,JUNIPER.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHCL Limited,Chemicals,GHCL,EQ,Basic Materials,GHCL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Responsive Industries Limited,Specialty Chemicals,RESPONIND,EQ,Basic Materials,RESPONIND.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lux Industries Limited,Apparel Manufacturing,LUXIND,EQ,Consumer Cyclical,LUXIND.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bajaj Electricals Limited,"Furnishings, Fixtures & Appliances",BAJAJELEC,EQ,Consumer Cyclical,BAJAJELEC.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oswal Pumps Limited,Electrical Equipment & Parts,OSWALPUMPS,EQ,Industrials,OSWALPUMPS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texmaco Rail & Engineering Limited,Industrials,TEXRAIL,EQ,Industrials,TEXRAIL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indigo Paints Limited,Specialty Chemicals,INDIGOPNTS,EQ,Basic Materials,INDIGOPNTS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Arc Capital Limited,Credit Services,NORTHARC,EQ,Financial Services,NORTHARC.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agi Infra Limited,Real Estate,AGIIL,EQ,Real Estate,AGIIL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Just Dial Limited,Communication Services,JUSTDIAL,EQ,Communication Services,JUSTDIAL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRL Logistics Limited,Industrials,VRLLOG,EQ,Industrials,VRLLOG.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics Mart India Limited,Consumer Cyclical,EMIL,EQ,Consumer Cyclical,EMIL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centum Electronics Limited,Electronic Components,CENTUM,EQ,Technology,CENTUM.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laxmi Organic Industries Limited,Specialty Chemicals,LXCHEM,EQ,Basic Materials,LXCHEM.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capillary Technologies India Limited,Software - Infrastructure,CAPILLARY,EQ,Technology,CAPILLARY.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bannari Amman Sugars Limited,Consumer Defensive,BANARISUG,EQ,Consumer Defensive,BANARISUG.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Cook  (India)  Limited,Consumer Cyclical,THOMASCOOK,EQ,Consumer Cyclical,THOMASCOOK.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paisalo Digital Limited,Credit Services,PAISALO,EQ,Financial Services,PAISALO.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VST Industries Limited,Consumer Defensive,VSTIND,EQ,Consumer Defensive,VSTIND.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.S.T Tillers Tractors Limited,Farm & Heavy Construction Machinery,VSTTILLERS,EQ,Industrials,VSTTILLERS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senores Pharmaceuticals Limited,Drug Manufacturers - General,SENORES,EQ,Healthcare,SENORES.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moschip Technologies Limited,Technology,MOSCHIP,EQ,Technology,MOSCHIP.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seshaasai Technologies Limited,Software - Infrastructure,STYL,EQ,Technology,STYL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hemisphere Properties India Limited,Real Estate,HEMIPROP,EQ,Real Estate,HEMIPROP.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Industries Limited,Consumer Cyclical,VIPIND,EQ,Consumer Cyclical,VIPIND.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pondy Oxides & Chemicals Limited,Specialty Chemicals,POCL,EQ,Basic Materials,POCL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avantel Limited,Communication Equipment,AVANTEL,EQ,Technology,AVANTEL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIIT Learning Systems Limited,Consumer Defensive,NIITMTS,EQ,Consumer Defensive,NIITMTS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gujarat Themis Biosyn Limited,Drug Manufacturers - Specialty & Generic,GUJTHEM,EQ,Healthcare,GUJTHEM.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krishana Phoschem Limited,Agricultural Inputs,KRISHANA,EQ,Basic Materials,KRISHANA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Anup Engineering Limited,Specialty Industrial Machinery,ANUP,EQ,Industrials,ANUP.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stylam Industries Limited,"Furnishings, Fixtures & Appliances",STYLAMIND,EQ,Consumer Cyclical,STYLAMIND.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eMudhra Limited,Software - Application,EMUDHRA,EQ,Technology,EMUDHRA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDS Limited,Industrials,PDSL,EQ,Industrials,PDSL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSH International Limited,Electrical Equipment & Parts,KSHINTL,EQ,Industrials,KSHINTL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakefit Innovations Limited,"Furnishings, Fixtures & Appliances",WAKEFIT,EQ,Consumer Cyclical,WAKEFIT.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raymond Realty Limited,Real Estate,RAYMONDREL,EQ,Real Estate,RAYMONDREL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NACL Industries Limited,Agricultural Inputs,NACLIND,EQ,Basic Materials,NACLIND.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TruAlt Bioenergy Limited,Oil & Gas Refining & Marketing,TRUALT,EQ,Energy,TRUALT.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ram Ratna Wires Limited,Electrical Equipment & Parts,RAMRAT,EQ,Industrials,RAMRAT.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gopal Snacks Limited,Packaged Foods,GOPAL,EQ,Consumer Defensive,GOPAL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.B.Corp Limited,Communication Services,DBCORP,EQ,Communication Services,DBCORP.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rolex Rings Limited,Metal Fabrication,ROLEXRINGS,EQ,Industrials,ROLEXRINGS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Styrenix Performance Materials Limited,Chemicals,STYRENIX,EQ,Basic Materials,STYRENIX.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Optiemus Infracom Limited,Technology,OPTIEMUS,EQ,Technology,OPTIEMUS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.G. Infra Engineering Limited,Engineering & Construction,HGINFRA,EQ,Industrials,HGINFRA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pace Digitek Limited,Communication Equipment,PACEDIGITK,EQ,Technology,PACEDIGITK.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPG Life Sciences Limited,Drug Manufacturers - Specialty & Generic,RPGLIFE,EQ,Healthcare,RPGLIFE.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGI Greenpac Limited,Consumer Cyclical,AGI,EQ,Consumer Cyclical,AGI.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TARC Limited,Real Estate,TARC,EQ,Real Estate,TARC.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vishnu Chemicals Limited,Specialty Chemicals,VISHNU,EQ,Basic Materials,VISHNU.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jtekt India Limited,Auto Parts,JTEKTINDIA,EQ,Consumer Cyclical,JTEKTINDIA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMM Pfaudler Limited,Specialty Industrial Machinery,GMMPFAUDLR,EQ,Industrials,GMMPFAUDLR.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orient Electric Limited,"Furnishings, Fixtures & Appliances",ORIENTELEC,EQ,Consumer Cyclical,ORIENTELEC.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellenbarrie Industrial Gases Limited,Chemicals,ELLEN,EQ,Basic Materials,ELLEN.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Enzyme Technologies Limited,Specialty Chemicals,ADVENZYMES,EQ,Basic Materials,ADVENZYMES.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greaves Cotton Limited,Specialty Industrial Machinery,GREAVESCOT,EQ,Industrials,GREAVESCOT.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Man Industries (India) Limited,Steel,MANINDS,EQ,Basic Materials,MANINDS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restaurant Brands Asia Limited,Consumer Cyclical,RBA,EQ,Consumer Cyclical,RBA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universal Cables Limited,Electrical Equipment & Parts,UNIVCABLES,EQ,Industrials,UNIVCABLES.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SG Finserve Limited,Capital Markets,SGFIN,EQ,Financial Services,SGFIN.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahindra Logistics Limited,Industrials,MAHLOG,EQ,Industrials,MAHLOG.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOSCH HOME COMFORT INDIA LIMITED,"Furnishings, Fixtures & Appliances",BOSCH-HCIL,EQ,Consumer Cyclical,BOSCH-HCIL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shoppers Stop Limited,Consumer Cyclical,SHOPERSTOP,EQ,Consumer Cyclical,SHOPERSTOP.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaibhav Global Limited,Luxury Goods,VAIBHAVGBL,EQ,Consumer Cyclical,VAIBHAVGBL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zota Health Care LImited,Biotechnology,ZOTA,EQ,Healthcare,ZOTA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMS Pharmaceuticals Limited,Drug Manufacturers - General,SMSPHARMA,EQ,Healthcare,SMSPHARMA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indraprastha Medical Corporation Limited,Medical Care Facilities,INDRAMEDCO,EQ,Healthcare,INDRAMEDCO.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harsha Engineers International Limited,Tools & Accessories,HARSHA,EQ,Industrials,HARSHA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Kumar Infraprojects Limited,Engineering & Construction,JKIL,EQ,Industrials,JKIL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Finance Corporation of India Limited,Credit Services,TFCILTD,EQ,Financial Services,TFCILTD.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Fertilizers Limited,Agricultural Inputs,NFL,EQ,Basic Materials,NFL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashoka Buildcon Limited,Engineering & Construction,ASHOKA,EQ,Industrials,ASHOKA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seamec Limited,Marine Shipping,SEAMECLTD,EQ,Industrials,SEAMECLTD.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanathan Textiles Limited,Textile Manufacturing,SANATHAN,EQ,Consumer Cyclical,SANATHAN.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foseco India Limited,Chemicals,FOSECOIND,EQ,Basic Materials,FOSECOIND.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chemplast Sanmar Limited,Chemicals,CHEMPLASTS,EQ,Basic Materials,CHEMPLASTS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sambhv Steel Tubes Limited,Steel,SAMBHV,EQ,Basic Materials,SAMBHV.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crizac Limited,Consumer Defensive,CRIZAC,EQ,Consumer Defensive,CRIZAC.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enviro Infra Engineers Limited,Engineering & Construction,EIEL,EQ,Industrials,EIEL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indo Thai Securities Limited,Capital Markets,INDOTHAI,EQ,Financial Services,INDOTHAI.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashiana Housing Limited,Real Estate,ASHIANA,EQ,Real Estate,ASHIANA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalyani Steels Limited,Steel,KSL,EQ,Basic Materials,KSL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cigniti Technologies Limited,Information Technology Services,CIGNITITEC,EQ,Technology,CIGNITITEC.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNR Constructions Limited,Engineering & Construction,KNRCON,EQ,Industrials,KNRCON.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anand Rathi Share and Stock Brokers Limited,Financial Services,ARSSBL,EQ,Financial Services,ARSSBL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aye Finance Limited,Credit Services,AYE,EQ,Financial Services,AYE.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeidelbergCement India Limited,Building Materials,HEIDELBERG,EQ,Basic Materials,HEIDELBERG.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shivalik Bimetal Controls Limited,Metal Fabrication,SBCL,EQ,Industrials,SBCL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R Systems International Limited,Information Technology Services,RSYSTEMS,EQ,Technology,RSYSTEMS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raghav Productivity Enhancers Limited,Chemicals,RPEL,EQ,Basic Materials,RPEL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pitti Engineering Limited,Metal Fabrication,PITTIENG,EQ,Industrials,PITTIENG.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refex Industries Limited,Energy,REFEX,EQ,Energy,REFEX.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPSG VENTURES LIMITED,Information Technology Services,RPSGVENT,EQ,Technology,RPSGVENT.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiqube Spaces Limited,Real Estate Services,INDIQUBE,EQ,Real Estate,INDIQUBE.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interarch Building Solutions Limited,Engineering & Construction,INTERARCH,EQ,Industrials,INTERARCH.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orchid Pharma Limited,Drug Manufacturers - Specialty & Generic,ORCHPHARMA,EQ,Healthcare,ORCHPHARMA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flair Writing Industries Limited,Industrials,FLAIR,EQ,Industrials,FLAIR.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirloskar Industries Limited,Metal Fabrication,KIRLOSIND,EQ,Industrials,KIRLOSIND.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanthi Gears Limited,Specialty Industrial Machinery,SHANTIGEAR,EQ,Industrials,SHANTIGEAR.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IndoStar Capital Finance Limited,Credit Services,INDOSTAR,EQ,Financial Services,INDOSTAR.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aarti Drugs Limited,Drug Manufacturers - Specialty & Generic,AARTIDRUGS,EQ,Healthcare,AARTIDRUGS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ideaforge Technology Limited,Technology,IDEAFORGE,EQ,Technology,IDEAFORGE.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OnEMI Technology Solutions Limited,Credit Services,KISSHT,EQ,Financial Services,KISSHT.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion Finance Limited,Credit Services,FUSION,EQ,Financial Services,FUSION.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samhi Hotels Limited,Lodging,SAMHI,EQ,Consumer Cyclical,SAMHI.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rashi Peripherals Limited,Technology,RPTECH,EQ,Technology,RPTECH.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaggle Prepaid Ocean Services Limited,Software - Infrastructure,ZAGGLE,EQ,Technology,ZAGGLE.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramky Infrastructure Limited,Engineering & Construction,RAMKY,EQ,Industrials,RAMKY.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROUTE MOBILE LIMITED,Telecom Services,ROUTE,EQ,Communication Services,ROUTE.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Coast Paper Mills Limited,Basic Materials,WSTCSTPAPR,EQ,Basic Materials,WSTCSTPAPR.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marathon Nextgen Realty Limited,Real Estate,MARATHON,EQ,Real Estate,MARATHON.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rossell Techsys Limited,Aerospace & Defense,ROSSTECH,EQ,Industrials,ROSSTECH.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyient DLM Limited,Electronic Components,CYIENTDLM,EQ,Technology,CYIENTDLM.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raymond Limited,Specialty Industrial Machinery,RAYMOND,EQ,Industrials,RAYMOND.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kitex Garments Limited,Apparel Manufacturing,KITEX,EQ,Consumer Cyclical,KITEX.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenply Industries Limited,Basic Materials,GREENPLY,EQ,Basic Materials,GREENPLY.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kolte - Patil Developers Limited,Real Estate,KOLTEPATIL,EQ,Real Estate,KOLTEPATIL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heritage Foods Limited,Packaged Foods,HERITGFOOD,EQ,Consumer Defensive,HERITGFOOD.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muthoot Microfin Limited,Credit Services,MUTHOOTMF,EQ,Financial Services,MUTHOOTMF.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balmer Lawrie & Company Limited,Conglomerates,BALMLAWRIE,EQ,Industrials,BALMLAWRIE.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRM Overseas Limited,Packaged Foods,GRMOVER,EQ,Consumer Defensive,GRMOVER.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quess Corp Limited,Industrials,QUESS,EQ,Industrials,QUESS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhagiradha Chemicals & Industries Limited,Agricultural Inputs,BHAGCHEM,EQ,Basic Materials,BHAGCHEM.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel Strips Wheels Limited,Auto Parts,SSWL,EQ,Consumer Cyclical,SSWL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vadilal Industries Limited,Packaged Foods,VADILALIND,EQ,Consumer Defensive,VADILALIND.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP Projects Limited,Engineering & Construction,PSPPROJECT,EQ,Industrials,PSPPROJECT.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carraro India Limited,Auto Parts,CARRARO,EQ,Consumer Cyclical,CARRARO.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundaram Clayton Limited,Metal Fabrication,SUNCLAY,EQ,Industrials,SUNCLAY.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navneet Education Limited,Communication Services,NAVNETEDUL,EQ,Communication Services,NAVNETEDUL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEE Development Engineers Limited,Metal Fabrication,DEEDEV,EQ,Industrials,DEEDEV.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wheels India Limited,Auto Parts,WHEELS,EQ,Consumer Cyclical,WHEELS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Share India Securities Limited,Capital Markets,SHAREINDIA,EQ,Financial Services,SHAREINDIA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandhar Technologies Limited,Auto Parts,SANDHAR,EQ,Consumer Cyclical,SANDHAR.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marine Electricals (India) Limited,Electrical Equipment & Parts,MARINE,EQ,Industrials,MARINE.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubtown Limited,Real Estate,HUBTOWN,EQ,Real Estate,HUBTOWN.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wonderla Holidays Limited,Consumer Cyclical,WONDERLA,EQ,Consumer Cyclical,WONDERLA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hind Rectifiers Limited,Electrical Equipment & Parts,HIRECT,EQ,Industrials,HIRECT.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mstc Limited,Conglomerates,MSTCLTD,EQ,Industrials,MSTCLTD.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JTL INDUSTRIES LIMITED,Steel,JTLIND,EQ,Basic Materials,JTLIND.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grauer & Weil India Limited,Specialty Chemicals,GRAUWEIL,EQ,Basic Materials,GRAUWEIL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFLEX Limited,Consumer Cyclical,UFLEX,EQ,Consumer Cyclical,UFLEX.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tatva Chintan Pharma Chem Limited,Specialty Chemicals,TATVA,EQ,Basic Materials,TATVA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bharat Bijlee Limited,Electrical Equipment & Parts,BBL,EQ,Industrials,BBL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dalmia Bharat Sugar and Industries Limited,Consumer Defensive,DALMIASUG,EQ,Consumer Defensive,DALMIASUG.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jindal Poly Films Limited,Consumer Cyclical,JINDALPOLY,EQ,Consumer Cyclical,JINDALPOLY.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baazar Style Retail Limited,Consumer Cyclical,STYLEBAAZA,EQ,Consumer Cyclical,STYLEBAAZA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRB Bearing Limited,Auto Parts,NRBBEARING,EQ,Consumer Cyclical,NRBBEARING.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borosil Limited,"Furnishings, Fixtures & Appliances",BOROLTD,EQ,Consumer Cyclical,BOROLTD.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOCIL Limited,Specialty Chemicals,NOCIL,EQ,Basic Materials,NOCIL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gufic Biosciences Limited,Drug Manufacturers - Specialty & Generic,GUFICBIO,EQ,Healthcare,GUFICBIO.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
